source,listing_type,title,price,location,bedrooms,bathrooms,size_sqm,property_type,url,scraped_at
PigiaMe,Rent,3 Bed Apartment with En Suite at Peponi Rd,"KSh 250,000","Spring Valley, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-peponi-rd-5104335,2026-02-23T16:30:12.860702
PigiaMe,Rent,3 Bed Apartment with En Suite at Peponi Rd,"KSh 250,000","Spring Valley, Nairobi",3 bed,,,,,2026-02-23T16:30:12.872078
PigiaMe,Rent,5 Bed Apartment with En Suite at Oloitoktok Road,"KSh 350,000","Kileleshwa, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-apartment-with-en-suite-at-oloitoktok-road-6332470,2026-02-23T16:30:12.978012
PigiaMe,Rent,5 Bed Apartment with En Suite at Oloitoktok Road,"KSh 350,000","Kileleshwa, Nairobi",5 bed,,,,,2026-02-23T16:30:12.985317
PigiaMe,Rent,3 Bed Apartment with En Suite at Westlands,"KSh 300,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-westlands-5303833,2026-02-23T16:30:13.041394
PigiaMe,Rent,3 Bed Apartment with En Suite at Westlands,"KSh 300,000","Westlands, Nairobi",3 bed,,,,,2026-02-23T16:30:13.045716
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite at Mkungu Close,"KSh 190,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-en-suite-at-mkungu-close-6494341,2026-02-23T16:30:13.092806
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite at Mkungu Close,"KSh 190,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:13.097138
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Westlands Area,"KSh 200,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-en-suite-in-westlands-area-5864486,2026-02-23T16:30:13.158853
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Westlands Area,"KSh 200,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:13.163911
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite at Peponi Road,"KSh 260,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-en-suite-at-peponi-road-5913335,2026-02-23T16:30:13.207571
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite at Peponi Road,"KSh 260,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:13.211067
PigiaMe,Rent,3 Bed Apartment with En Suite at Westlands,"KSh 250,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-westlands-6215333,2026-02-23T16:30:13.252820
PigiaMe,Rent,3 Bed Apartment with En Suite at Westlands,"KSh 250,000","Westlands, Nairobi",3 bed,,,,,2026-02-23T16:30:13.256441
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Waiyaki Way,"KSh 150,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bedroom-apartment-for-rent-in-waiyaki-way-3063200,2026-02-23T16:30:13.296389
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Waiyaki Way,"KSh 150,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:13.301400
PigiaMe,Rent,2 Bed Apartment with En Suite at General Mathenge,"KSh 145,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-general-mathenge-6502200,2026-02-23T16:30:22.544365
PigiaMe,Rent,2 Bed Apartment with En Suite at General Mathenge,"KSh 145,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:22.550731
PigiaMe,Rent,Serviced 3 Bed Apartment with Gym in Kilimani,"KSh 200,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-gym-in-kilimani-3564004,2026-02-23T16:30:22.634123
PigiaMe,Rent,Serviced 3 Bed Apartment with Gym in Kilimani,"KSh 200,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:30:22.639609
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Brookside,"KSh 258,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-en-suite-in-brookside-6285591,2026-02-23T16:30:22.698004
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Brookside,"KSh 258,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:22.703961
PigiaMe,Rent,Serviced 2 Bed Apartment with Backup Generator in Runda,"KSh 309,600","Runda, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-backup-generator-in-runda-6487827,2026-02-23T16:30:22.781529
PigiaMe,Rent,Serviced 2 Bed Apartment with Backup Generator in Runda,"KSh 309,600","Runda, Nairobi",2 bed,,,,,2026-02-23T16:30:22.787236
PigiaMe,Rent,2 Bed Apartment with En Suite in Kilimani,"KSh 140,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-5778271,2026-02-23T16:30:22.844752
PigiaMe,Rent,2 Bed Apartment with En Suite in Kilimani,"KSh 140,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:30:22.848867
PigiaMe,Rent,2 Bed Apartment with Gym in Kilimani,"KSh 165,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-gym-in-kilimani-6193343,2026-02-23T16:30:22.911193
PigiaMe,Rent,2 Bed Apartment with Gym in Kilimani,"KSh 165,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:30:22.916096
PigiaMe,Rent,Furnished 3 Bed Apartment with En Suite in Kilimani,"KSh 300,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/furnished-3-bed-apartment-with-en-suite-in-kilimani-5997440,2026-02-23T16:30:22.964752
PigiaMe,Rent,Furnished 3 Bed Apartment with En Suite in Kilimani,"KSh 300,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:30:22.969422
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 140,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5742839,2026-02-23T16:30:23.058116
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 140,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:30:23.065764
PigiaMe,Rent,2 Bed Apartment with En Suite at Kilimani Estate,"KSh 90,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-kilimani-estate-5635250,2026-02-23T16:30:23.157059
PigiaMe,Rent,2 Bed Apartment with En Suite at Kilimani Estate,"KSh 90,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:30:23.161662
PigiaMe,Rent,3 Bed Apartment with En Suite at Peponi Rd,"KSh 295,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-peponi-rd-6479645,2026-02-23T16:30:23.206538
PigiaMe,Rent,3 Bed Apartment with En Suite at Peponi Rd,"KSh 295,000","Westlands, Nairobi",3 bed,,,,,2026-02-23T16:30:23.210197
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Kilimani,"KSh 220,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bedroom-apartment-for-rent-in-kilimani-4723355,2026-02-23T16:30:32.453659
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Kilimani,"KSh 220,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ketel:+254716223033,2026-02-23T16:30:32.458544
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Kilimani,"KSh 220,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:30:32.460253
PigiaMe,Rent,3 bedroom apartment for rent in Parklands,"KSh 150,000","Parklands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bedroom-apartment-for-rent-in-parklands-3601782,2026-02-23T16:30:32.473397
PigiaMe,Rent,3 bedroom apartment for rent in Parklands,"KSh 150,000","Parklands, Nairobi",3 bed,,,,https://www.pigiame.co.ketel:+254203742854,2026-02-23T16:30:32.477113
PigiaMe,Rent,3 bedroom apartment for rent in Parklands,"KSh 150,000","Parklands, Nairobi",3 bed,,,,,2026-02-23T16:30:32.478735
PigiaMe,Rent,2 bedroom apartment for rent in Westlands Area,"KSh 170,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bedroom-apartment-for-rent-in-westlands-area-3537836,2026-02-23T16:30:32.489781
PigiaMe,Rent,2 bedroom apartment for rent in Westlands Area,"KSh 170,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:32.495355
PigiaMe,Rent,3 Bed Apartment with En Suite in Parklands,"KSh 120,000","Parklands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-parklands-5005737,2026-02-23T16:30:32.508423
PigiaMe,Rent,3 Bed Apartment with En Suite in Parklands,"KSh 120,000","Parklands, Nairobi",3 bed,,,,,2026-02-23T16:30:32.517508
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 130,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5663027,2026-02-23T16:30:32.595337
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 130,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:30:32.605770
PigiaMe,Rent,3 Bed Apartment with Swimming Pool in Riverside,"KSh 180,000","Riverside, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-swimming-pool-in-riverside-5132905,2026-02-23T16:30:32.689577
PigiaMe,Rent,3 Bed Apartment with Swimming Pool in Riverside,"KSh 180,000","Riverside, Nairobi",3 bed,,,,,2026-02-23T16:30:32.696153
PigiaMe,Rent,2 Bed Apartment with En Suite in Westlands Area,"KSh 120,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-westlands-area-5234372,2026-02-23T16:30:32.774081
PigiaMe,Rent,2 Bed Apartment with En Suite in Westlands Area,"KSh 120,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:32.781062
PigiaMe,Rent,Serviced 4 Bed Apartment with Aircon at Brookside Westlands,"KSh 185,000","Westlands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/serviced-4-bed-apartment-with-aircon-at-brookside-westlands-5237108,2026-02-23T16:30:32.859603
PigiaMe,Rent,Serviced 4 Bed Apartment with Aircon at Brookside Westlands,"KSh 185,000","Westlands, Nairobi",4 bed,,,,,2026-02-23T16:30:32.866204
PigiaMe,Rent,Serviced 3 Bed Apartment with Balcony at Walk To Yaya Center,"KSh 120,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-balcony-at-walk-to-yaya-center-5240185,2026-02-23T16:30:32.941682
PigiaMe,Rent,Serviced 3 Bed Apartment with Balcony at Walk To Yaya Center,"KSh 120,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:30:32.948183
PigiaMe,Rent,4 Bed Apartment with En Suite in Lavington,"KSh 150,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5268738,2026-02-23T16:30:33.027533
PigiaMe,Rent,4 Bed Apartment with En Suite in Lavington,"KSh 150,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:30:33.033714
PigiaMe,Rent,5 Bed Apartment with En Suite in Kilimani,"KSh 315,800","Kilimani, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-apartment-with-en-suite-in-kilimani-5822439,2026-02-23T16:30:54.822056
PigiaMe,Rent,5 Bed Apartment with En Suite in Kilimani,"KSh 315,800","Kilimani, Nairobi",5 bed,,,,,2026-02-23T16:30:54.829952
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Lavington,"KSh 145,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bedroom-apartment-for-rent-in-lavington-5086332,2026-02-23T16:30:54.920730
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Lavington,"KSh 145,000","Lavington, Nairobi",2 bed,,,,,2026-02-23T16:30:54.927756
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Riverside,"KSh 140,000","Riverside, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bedroom-apartment-for-rent-in-riverside-5101456,2026-02-23T16:30:55.039324
PigiaMe,Rent,Furnished 2 bedroom apartment for rent in Riverside,"KSh 140,000","Riverside, Nairobi",2 bed,,,,,2026-02-23T16:30:55.046613
PigiaMe,Rent,Furnished 3 bedroom apartment for rent in Parklands,"KSh 250,000","Parklands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/furnished-3-bedroom-apartment-for-rent-in-parklands-5110314,2026-02-23T16:30:55.128063
PigiaMe,Rent,Furnished 3 bedroom apartment for rent in Parklands,"KSh 250,000","Parklands, Nairobi",3 bed,,,,,2026-02-23T16:30:55.133398
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Kilimani,"KSh 210,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-kilimani-3906168,2026-02-23T16:30:55.183451
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Kilimani,"KSh 210,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:30:55.187568
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Westlands Area,"KSh 150,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-westlands-area-5534880,2026-02-23T16:30:55.269921
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Westlands Area,"KSh 150,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:55.278926
PigiaMe,Rent,2 Bed Apartment with En Suite in Kileleshwa,"KSh 130,000","Kileleshwa, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5535756,2026-02-23T16:30:55.367440
PigiaMe,Rent,2 Bed Apartment with En Suite in Kileleshwa,"KSh 130,000","Kileleshwa, Nairobi",2 bed,,,,,2026-02-23T16:30:55.373795
PigiaMe,Rent,Furnished 3 Bed Apartment with En Suite in Westlands Area,"KSh 330,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/furnished-3-bed-apartment-with-en-suite-in-westlands-area-5330233,2026-02-23T16:30:55.458024
PigiaMe,Rent,Furnished 3 Bed Apartment with En Suite in Westlands Area,"KSh 330,000","Westlands, Nairobi",3 bed,,,,,2026-02-23T16:30:55.466062
PigiaMe,Rent,2 Bed Apartment with En Suite in Kileleshwa,"KSh 130,000","Kileleshwa, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5568323,2026-02-23T16:30:55.543390
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Kilimani,"KSh 230,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-kilimani-5568396,2026-02-23T16:30:55.633448
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 120,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5569160,2026-02-23T16:31:04.765071
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 120,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:31:04.774242
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 220,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5669510,2026-02-23T16:31:04.913049
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 220,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:31:04.929277
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 120,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5672406,2026-02-23T16:31:05.062345
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 120,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:31:05.068614
PigiaMe,Rent,4 Bed Apartment with En Suite in Muthaiga,"KSh 380,000","Muthaiga, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-muthaiga-5864541,2026-02-23T16:31:05.143195
PigiaMe,Rent,4 Bed Apartment with En Suite in Muthaiga,"KSh 380,000","Muthaiga, Nairobi",4 bed,,,,,2026-02-23T16:31:05.149526
PigiaMe,Rent,4 Bed Apartment with En Suite in Lavington,"KSh 230,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5444510,2026-02-23T16:31:05.262976
PigiaMe,Rent,4 Bed Apartment with En Suite in Lavington,"KSh 230,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:31:05.272164
PigiaMe,Rent,4 Bed Apartment with En Suite in Kileleshwa,"KSh 240,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kileleshwa-5629031,2026-02-23T16:31:05.372613
PigiaMe,Rent,4 Bed Apartment with En Suite in Kileleshwa,"KSh 240,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-23T16:31:05.377411
PigiaMe,Rent,4 Bed Apartment with En Suite in Lavington,"KSh 34,000,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5709951,2026-02-23T16:31:05.435139
PigiaMe,Rent,4 Bed Apartment with En Suite in Lavington,"KSh 34,000,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:31:05.440294
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Lavington,"KSh 220,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-en-suite-in-lavington-5452135,2026-02-23T16:31:05.500038
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Lavington,"KSh 220,000","Lavington, Nairobi",2 bed,,,,,2026-02-23T16:31:05.505822
PigiaMe,Rent,Serviced 1 Bed Apartment with Swimming Pool in Riverside,"KSh 200,000","Riverside, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/serviced-1-bed-apartment-with-swimming-pool-in-riverside-5836364,2026-02-23T16:31:05.560288
PigiaMe,Rent,Serviced 1 Bed Apartment with Swimming Pool in Riverside,"KSh 200,000","Riverside, Nairobi",1 bed,,,,,2026-02-23T16:31:05.564524
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Kilimani,"KSh 150,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-en-suite-in-kilimani-5840140,2026-02-23T16:31:05.613885
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Kilimani,"KSh 150,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:31:05.617669
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 140,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5840347,2026-02-23T16:31:15.751281
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 130,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5843367,2026-02-23T16:31:15.837480
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 130,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:31:15.843221
PigiaMe,Rent,4 Bed Apartment with En Suite in Lavington,"KSh 150,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5843592,2026-02-23T16:31:15.905216
PigiaMe,Rent,3 Bed Apartment with En Suite in Kileleshwa,"KSh 150,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5844790,2026-02-23T16:31:15.951878
PigiaMe,Rent,3 Bed Apartment with En Suite in Kileleshwa,"KSh 150,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-23T16:31:15.955446
PigiaMe,Rent,3 Bed Apartment with En Suite in Westlands Area,"KSh 250,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-westlands-area-5938399,2026-02-23T16:31:16.002176
PigiaMe,Rent,3 Bed Apartment with En Suite in Westlands Area,"KSh 250,000","Westlands, Nairobi",3 bed,,,,,2026-02-23T16:31:16.006708
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Westlands Area,"KSh 200,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-en-suite-in-westlands-area-6401162,2026-02-23T16:31:16.053442
PigiaMe,Rent,Serviced 2 Bed Apartment with Swimming Pool in Brookside,"KSh 170,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-swimming-pool-in-brookside-6445485,2026-02-23T16:31:16.099560
PigiaMe,Rent,Serviced 2 Bed Apartment with Swimming Pool in Brookside,"KSh 170,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:31:16.102970
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite at Kileleshwa,"KSh 310,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-at-kileleshwa-6179530,2026-02-23T16:31:16.142051
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite at Kileleshwa,"KSh 310,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-23T16:31:16.145598
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite in Kilimani,"KSh 200,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-in-kilimani-5774443,2026-02-23T16:31:16.184892
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite in Kilimani,"KSh 200,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:31:16.188148
PigiaMe,Rent,2 Bed Apartment with En Suite in Westlands Area,"KSh 150,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-westlands-area-5902516,2026-02-23T16:31:16.244525
PigiaMe,Rent,2 Bed Apartment with En Suite in Westlands Area,"KSh 150,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:31:16.250589
PigiaMe,Rent,Furnished 4 Bed Apartment with En Suite in General Mathenge,"KSh 225,000","Westlands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/furnished-4-bed-apartment-with-en-suite-in-general-mathenge-5579730,2026-02-23T16:31:28.328408
PigiaMe,Rent,Furnished 4 Bed Apartment with En Suite in General Mathenge,"KSh 225,000","Westlands, Nairobi",4 bed,,,,,2026-02-23T16:31:28.337417
PigiaMe,Rent,4 Bed Apartment with En Suite in Spring Valley,"KSh 450,000","Spring Valley, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-spring-valley-5914514,2026-02-23T16:31:28.440197
PigiaMe,Rent,4 Bed Apartment with En Suite in Spring Valley,"KSh 450,000","Spring Valley, Nairobi",4 bed,,,,,2026-02-23T16:31:28.448181
PigiaMe,Rent,2 Bed Apartment with En Suite in Brookside,"KSh 95,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-brookside-5914743,2026-02-23T16:31:28.539977
PigiaMe,Rent,2 Bed Apartment with En Suite in Brookside,"KSh 95,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:31:28.547460
PigiaMe,Rent,2 Bed Apartment with En Suite in Riverside,"KSh 200,000","Riverside, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-riverside-5855770,2026-02-23T16:31:28.604269
PigiaMe,Rent,2 Bed Apartment with En Suite in Riverside,"KSh 200,000","Riverside, Nairobi",2 bed,,,,,2026-02-23T16:31:28.609227
PigiaMe,Rent,3 Bed Apartment with En Suite in Parklands,"KSh 135,000","Parklands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-parklands-5856422,2026-02-23T16:31:28.677514
PigiaMe,Rent,3 Bed Apartment with En Suite in Parklands,"KSh 135,000","Parklands, Nairobi",3 bed,,,,,2026-02-23T16:31:28.683891
PigiaMe,Rent,2 Bed Apartment with En Suite at Valley Arcade Estate,"KSh 150,000","Lavington, Valley Arcade, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-valley-arcade-estate-5651160,2026-02-23T16:31:28.754712
PigiaMe,Rent,2 Bed Apartment with En Suite at Valley Arcade Estate,"KSh 150,000","Lavington, Valley Arcade, Nairobi",2 bed,,,,,2026-02-23T16:31:28.759787
PigiaMe,Rent,3 Bed Apartment with En Suite in Kileleshwa,"KSh 150,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5679474,2026-02-23T16:31:28.813921
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 120,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5681307,2026-02-23T16:31:28.870432
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 130,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5683432,2026-02-23T16:31:28.919871
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 140,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5684021,2026-02-23T16:31:28.980799
PigiaMe,Rent,3 Bed Apartment with En Suite in Riverside,"KSh 300,000","Riverside, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-riverside-5994937,2026-02-23T16:31:37.657681
PigiaMe,Rent,3 Bed Apartment with En Suite in Riverside,"KSh 300,000","Riverside, Nairobi",3 bed,,,,,2026-02-23T16:31:37.663398
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Kilimani,"KSh 200,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-en-suite-in-kilimani-5995635,2026-02-23T16:31:37.722496
PigiaMe,Rent,Furnished 2 Bed Apartment with En Suite in Kilimani,"KSh 200,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:31:37.728545
